"tag_key","tag_value","language","label"
"aeroway","hangar","de","hangar"
"aeroway","hangar","de-ch","hangar"
"aeroway","hangar","en","hangar"
"aeroway","hangar","en-ca","hangar"
"aeroway","hangar","en-gb","hangar"
"aeroway","hangar","es","hangar"
"aeroway","hangar","et","angaar"
"aeroway","hangar","fa","آشیانه"
"aeroway","hangar","fi","lentokonehalli"
"aeroway","hangar","fr","hangar"
"aeroway","hangar","he","האנגר"
"aeroway","hangar","hr","spremište za zrakoplove"
"aeroway","hangar","id","hangar"
"aeroway","hangar","it","hangar"
"aeroway","hangar","ja","格納庫"
"aeroway","hangar","ko","격납고"
"aeroway","hangar","lt","angaras"
"aeroway","hangar","ms","hangar"
"aeroway","hangar","nb","hangar"
"aeroway","hangar","nl","hangar"
"aeroway","hangar","pl","hangar"
"aeroway","hangar","pt","hangar"
"aeroway","hangar","pt-br","hangar"
"aeroway","hangar","ro","hangar"
"aeroway","hangar","ru","ангар"
"aeroway","hangar","sk","hangár"
"aeroway","hangar","sl","hangar"
"aeroway","hangar","sv","hangar"
"aeroway","hangar","tr","hangar"
"aeroway","hangar","uk","ангар"
"aeroway","hangar","vi","xưởng cất máy bay"
"aeroway","hangar","zh","飞机库"
"aeroway","helipad","ar","مهبط مروحية"
"aeroway","helipad","ca","helipad"
"aeroway","helipad","cs","helipad"
"aeroway","helipad","de","hubschrauberlandeplattform"
"aeroway","helipad","en","helipad"
"aeroway","helipad","en-gb","helipad"
"aeroway","helipad","es","helisuperficie"
"aeroway","helipad","fa","بالگردنشین"
"aeroway","helipad","fi","helikopterikenttä"
"aeroway","helipad","fr","hélisurface"
"aeroway","helipad","he","מנחת"
"aeroway","helipad","hu","helikopter-leszállóhely"
"aeroway","helipad","id","helipad"
"aeroway","helipad","it","elisuperficie"
"aeroway","helipad","ja","ヘリパッド"
"aeroway","helipad","ko","헬리패드"
"aeroway","helipad","lt","helipadas"
"aeroway","helipad","ml","ഹെലിപാഡ്"
"aeroway","helipad","mr","हेलिपॅड"
"aeroway","helipad","ms","helipad"
"aeroway","helipad","nb","helipad"
"aeroway","helipad","nl","helipad"
"aeroway","helipad","pt","heliponto"
"aeroway","helipad","ru","вертолётная площадка"
"aeroway","helipad","sk","helipad"
"aeroway","helipad","sl","helikopterska ploščad"
"aeroway","helipad","sv","helikopterplatta"
"aeroway","helipad","th","ลานจอดเฮลิคอปเตอร์"
"aeroway","helipad","tr","helipad"
"aeroway","helipad","ur","ہیلی پیڈ"
"aeroway","helipad","zh","直升机停机坪"
"aeroway","heliport","ar","مطار مروحيات"
"aeroway","heliport","ca","heliport"
"aeroway","heliport","cs","heliport"
"aeroway","heliport","da","heliport"
"aeroway","heliport","de","hubschrauberlandeplatz"
"aeroway","heliport","el","ελικοδρόμιο"
"aeroway","heliport","en","heliport"
"aeroway","heliport","es","helipuerto"
"aeroway","heliport","et","kopteriväljak"
"aeroway","heliport","fa","بالگردگاه"
"aeroway","heliport","fr","héliport"
"aeroway","heliport","he","נמל מסוקים"
"aeroway","heliport","hr","helidrom"
"aeroway","heliport","id","pangkalan helikopter"
"aeroway","heliport","it","eliporto"
"aeroway","heliport","ja","ヘリポート"
"aeroway","heliport","ko","헬리포트"
"aeroway","heliport","nb","helikopterplass"
"aeroway","heliport","nl","helikopterhaven"
"aeroway","heliport","pl","heliport"
"aeroway","heliport","pt","heliporto"
"aeroway","heliport","ro","heliport"
"aeroway","heliport","ru","вертодром"
"aeroway","heliport","sk","heliport"
"aeroway","heliport","sl","heliport"
"aeroway","heliport","sv","helikopterflygplats"
"aeroway","heliport","ta","உலங்கு வானூர்தி நிலையம்"
"aeroway","heliport","th","สนามบินเฮลิคอปเตอร์"
"aeroway","heliport","tr","heliport"
"aeroway","heliport","uk","вертодром"
"aeroway","heliport","ur","ہیلی اڈا"
"aeroway","heliport","vi","bãi đáp máy bay trực thăng"
"aeroway","heliport","zh","直升飞机场"
"aeroway","highway_strip","de","autobahn-behelfsflugplatz"
"aeroway","highway_strip","en","highway strip"
"aeroway","highway_strip","fa","باند فرود جادهای"
"aeroway","highway_strip","fi","lentokoneiden varalaskupaikka"
"aeroway","highway_strip","fr","autoroute à aéronefs"
"aeroway","highway_strip","hu","autópálya-szükségrepülőtér"
"aeroway","highway_strip","it","pista d'atterraggio stradale"
"aeroway","highway_strip","ja","代替滑走路"
"aeroway","highway_strip","nb","vägbas"
"aeroway","highway_strip","nl","snelweg-noodvliegveld"
"aeroway","highway_strip","pl","drogowy odcinek lotniskowy"
"aeroway","highway_strip","ru","аэродромный участок дороги"
"aeroway","highway_strip","sl","avtocestni pristajalni pas"
"aeroway","highway_strip","sv","vägbas"
"aeroway","highway_strip","zh","戰備跑道"
"aeroway","launchpad","ar","منصة إطلاق"
"aeroway","launchpad","ca","plataforma de llançament"
"aeroway","launchpad","cs","odpalovací rampa"
"aeroway","launchpad","de","startrampe"
"aeroway","launchpad","el","εξέδρα εκτόξευσης"
"aeroway","launchpad","en","launch pad"
"aeroway","launchpad","es","plataforma de despegue"
"aeroway","launchpad","et","stardiplatvorm"
"aeroway","launchpad","fa","سکوی پرتاب"
"aeroway","launchpad","fi","laukaisualusta"
"aeroway","launchpad","fr","aire de lancement"
"aeroway","launchpad","he","כן שיגור"
"aeroway","launchpad","hr","lansirna rampa"
"aeroway","launchpad","hu","indítóállás"
"aeroway","launchpad","id","launch pad"
"aeroway","launchpad","it","rampa di lancio"
"aeroway","launchpad","ja","発射台"
"aeroway","launchpad","ko","발사대"
"aeroway","launchpad","nl","lanceerplatform"
"aeroway","launchpad","pl","platforma startowa"
"aeroway","launchpad","pt","plataforma de lançamento"
"aeroway","launchpad","ru","стартовый комплекс"
"aeroway","launchpad","sl","izstrelitvena ploščad"
"aeroway","launchpad","ta","ஏவுதளம்"
"aeroway","launchpad","th","ฐานปล่อยจรวด"
"aeroway","launchpad","tr","fırlatma rampası"
"aeroway","launchpad","uk","стартовий комплекс"
"aeroway","launchpad","ur","انعاشیہ"
"aeroway","launchpad","vi","bệ phóng"
"aeroway","launchpad","zh","发射台"
"aeroway","launchpad","zh-cn","发射台"
"aeroway","navigationaid","de","approach lighting system"
"aeroway","navigationaid","en","approach lighting system"
"aeroway","navigationaid","en-gb","approach lighting system"
"aeroway","navigationaid","es","sistema de luces de aproximación"
"aeroway","navigationaid","fi","lähestymisvalojärjestelmä"
"aeroway","navigationaid","fr","dispositif lumineux d'approche"
"aeroway","navigationaid","he","מערכת תאורת גישה"
"aeroway","navigationaid","id","sistem lampu ancang"
"aeroway","navigationaid","it","sistema luminoso di avvicinamento"
"aeroway","navigationaid","ja","進入灯"
"aeroway","navigationaid","ko","lighting system"
"aeroway","navigationaid","nl","approach lighting system"
"aeroway","navigationaid","pt","sistema de luzes de aproximação"
"aeroway","navigationaid","ru","система огней подхода"
"aeroway","navigationaid","uk","світлосигнальна система аеродрому"
"aeroway","navigationaid","zh","进近灯光系统"
"aeroway","runway","ar","مدرج هبوط"
"aeroway","runway","be","узлётна-пасадачная паласа"
"aeroway","runway","bg","самолетна писта"
"aeroway","runway","ca","pista d'aterratge"
"aeroway","runway","cs","vzletová a přistávací dráha"
"aeroway","runway","da","landingsbane"
"aeroway","runway","de","start- und landebahn"
"aeroway","runway","el","διάδρομος αεροδρομίου"
"aeroway","runway","en","runway"
"aeroway","runway","es","pista de aterrizaje"
"aeroway","runway","et","rada"
"aeroway","runway","fa","باند فرودگاه"
"aeroway","runway","fi","kiitotie"
"aeroway","runway","fr","piste d'aérodrome"
"aeroway","runway","he","מסלול טיסה"
"aeroway","runway","hi","उड़ानपट्टी"
"aeroway","runway","hu","futópálya"
"aeroway","runway","id","landasan pacu"
"aeroway","runway","it","pista"
"aeroway","runway","ja","滑走路"
"aeroway","runway","ko","활주로"
"aeroway","runway","lt","kilimo ir tūpimo takas"
"aeroway","runway","mr","धावपट्टी"
"aeroway","runway","nb","rullebane"
"aeroway","runway","nl","startbaan"
"aeroway","runway","pl","droga startowa"
"aeroway","runway","pt","pista de aterragem e descolagem"
"aeroway","runway","pt-br","pista de pouso e decolagem"
"aeroway","runway","ru","взлётно-посадочная полоса"
"aeroway","runway","sk","vzletová a pristávacia dráha"
"aeroway","runway","sl","vzletno-pristajalna steza"
"aeroway","runway","sv","landningsbana"
"aeroway","runway","ta","ஓடுபாதை"
"aeroway","runway","th","ทางวิ่งเครื่องบิน"
"aeroway","runway","tr","pist"
"aeroway","runway","uk","злітно-посадкова смуга"
"aeroway","runway","ur","دوڑ پٹی"
"aeroway","runway","vi","đường băng"
"aeroway","runway","zh","跑道"
"aeroway","runway","zh-cn","跑道"
"aeroway","runway","zh-hk","跑道"
"aeroway","runway","zh-tw","跑道"
"aeroway","spaceport","ar","ميناء فضائي"
"aeroway","spaceport","be","касмадром"
"aeroway","spaceport","bg","космодрум"
"aeroway","spaceport","ca","cosmòdrom"
"aeroway","spaceport","cs","kosmodrom"
"aeroway","spaceport","da","rumhavn"
"aeroway","spaceport","de","weltraumbahnhof"
"aeroway","spaceport","el","διαστημοδρόμιο"
"aeroway","spaceport","en","spaceport"
"aeroway","spaceport","en-ca","spaceport"
"aeroway","spaceport","en-gb","spaceport"
"aeroway","spaceport","es","base espacial"
"aeroway","spaceport","et","kosmodroom"
"aeroway","spaceport","fa","پایگاه فضایی"
"aeroway","spaceport","fi","laukaisukeskus"
"aeroway","spaceport","fr","base de lancement"
"aeroway","spaceport","he","נמל חלל"
"aeroway","spaceport","hr","svemirska luka"
"aeroway","spaceport","hu","űrközpont"
"aeroway","spaceport","id","pelabuhan angkasa"
"aeroway","spaceport","it","spazioporto"
"aeroway","spaceport","ja","宇宙港"
"aeroway","spaceport","ko","우주기지"
"aeroway","spaceport","lt","kosmodromas"
"aeroway","spaceport","lv","kosmodroms"
"aeroway","spaceport","nb","rakettoppskytingsbase"
"aeroway","spaceport","nl","ruimtehaven"
"aeroway","spaceport","pl","kosmodrom"
"aeroway","spaceport","pt","base de lançamento espacial"
"aeroway","spaceport","pt-br","base de lançamento espacial"
"aeroway","spaceport","ro","cosmodrom"
"aeroway","spaceport","ru","космодром"
"aeroway","spaceport","sk","kozmodróm"
"aeroway","spaceport","sl","vesoljsko izstrelišče"
"aeroway","spaceport","sv","rymdbas"
"aeroway","spaceport","th","ท่าอวกาศยาน"
"aeroway","spaceport","tr","uzay i̇stasyonu"
"aeroway","spaceport","uk","космодром"
"aeroway","spaceport","vi","sân bay vũ trụ"
"aeroway","spaceport","zh","航天发射中心"
"aeroway","spaceport","zh-cn","航天发射中心"
"aeroway","stopway","de","stopbahn"
"aeroway","stopway","en","stopway"
"aeroway","stopway","he","משטח עצירה"
"aeroway","taxiway","ar","ممر تدريج"
"aeroway","taxiway","ca","pista de rodatge"
"aeroway","taxiway","cs","pojezdová dráha"
"aeroway","taxiway","da","rullevej"
"aeroway","taxiway","de","rollbahn"
"aeroway","taxiway","el","τροχόδρομος αεροδρομίου"
"aeroway","taxiway","en","taxiway"
"aeroway","taxiway","es","calle de rodaje"
"aeroway","taxiway","et","ruleerimisrada"
"aeroway","taxiway","fa","تاکسی وی"
"aeroway","taxiway","fi","rullaustie"
"aeroway","taxiway","fr","voie de circulation"
"aeroway","taxiway","he","מסלול הסעה"
"aeroway","taxiway","id","landas pintas"
"aeroway","taxiway","it","via di rullaggio"
"aeroway","taxiway","ja","誘導路"
"aeroway","taxiway","ko","유도로"
"aeroway","taxiway","nb","taksebane"
"aeroway","taxiway","nl","taxibaan"
"aeroway","taxiway","pl","droga kołowania"
"aeroway","taxiway","pt","taxiway"
"aeroway","taxiway","ru","рулёжная дорожка"
"aeroway","taxiway","sl","vozna steza"
"aeroway","taxiway","uk","руліжна доріжка"
"aeroway","taxiway","vi","đường lăn"
"aeroway","taxiway","zh","滑行道"
"aeroway","taxiway","zh-hk","滑行道"
"aeroway","terminal","ar","صالة المطار"
"aeroway","terminal","be","аэравакзал"
"aeroway","terminal","bg","летищен терминал"
"aeroway","terminal","ca","terminal d'aeroport"
"aeroway","terminal","cs","letištní terminál"
"aeroway","terminal","da","lufthavnsterminal"
"aeroway","terminal","de","flughafenterminal"
"aeroway","terminal","el","σταθμός αερολιμένα"
"aeroway","terminal","en","airport terminal"
"aeroway","terminal","es","terminal aeroportuaria"
"aeroway","terminal","fa","ترمینال"
"aeroway","terminal","fi","lentoterminaali"
"aeroway","terminal","fr","terminal aéroportuaire"
"aeroway","terminal","he","טרמינל"
"aeroway","terminal","id","terminal bandar udara"
"aeroway","terminal","it","terminal aeroportuale"
"aeroway","terminal","ja","空港ターミナルビル"
"aeroway","terminal","ko","공항 터미널"
"aeroway","terminal","nl","terminal"
"aeroway","terminal","pl","terminal pasażerski"
